3.59	5.65074	-3.04692	4.61461	4.08305	0.00718698	
3.6	5.65073	-3.01356	4.53461	4.12968	0.00711483	
3.61	5.65053	-2.98618	4.47631	4.1604	0.0188664	
3.62	5.65008	-2.96931	4.44984	4.16954	0.0477064	
3.63	5.64997	-2.96385	4.46115	4.15268	0.0920792	
3.64	5.65007	-2.97004	4.5126	4.10751	0.143515	
3.65	5.65043	-2.98847	4.60367	4.03523	0.20201	
3.66	5.64696	-3.02874	4.73117	3.94454	0.250279	
3.67	5.64712	-3.08139	4.88916	3.83935	0.291847	
3.68	5.64795	-3.14	5.06767	3.72027	0.331496	
3.69	5.64881	-3.20021	5.25207	3.59695	0.390148	
3.7	5.64978	-3.2566	5.42396	3.48242	0.440798	
3.71	5.65054	-3.30446	5.5645	3.39049	0.450337	
3.72	5.65079	-3.34049	5.65955	3.33173	0.447163	
3.73	5.65039	-3.36365	5.7045	3.30954	0.440696	
3.74	5.64958	-3.37505	5.70557	3.31906	0.431722	
3.75	5.64865	-3.37776	5.67715	3.34926	0.426576	
3.76	5.6478	-3.37556	5.63672	3.38663	0.418718	
3.77	5.64726	-3.37177	5.60031	3.41872	0.394614	
3.78	5.6469	-3.36905	5.5796	3.43634	0.36993	
3.79	5.64697	-3.36832	5.58041	3.43488	0.338391	
3.8	5.64754	-3.3695	5.60183	3.4152	0.308606	
3.81	5.64866	-3.37189	5.6358	3.38475	0.281333	
3.82	5.65026	-3.37637	5.66789	3.35874	0.261079	
3.83	5.65043	-3.38322	5.68059	3.35306	0.244103	
3.84	5.65053	-3.38354	5.65886	3.37521	0.232938	
3.85	5.65013	-3.37165	5.59628	3.4255	0.223726	
3.86	5.64878	-3.34762	5.49812	3.49828	0.215697	
3.87	5.64781	-3.31331	5.37904	3.58208	0.225502	
3.88	5.64639	-3.27441	5.25697	3.66383	0.251665	
3.89	5.64587	-3.23478	5.14751	3.73314	0.276139	
3.9	5.64594	-3.19987	5.0611	3.78472	0.308985	
3.91	5.64665	-3.17606	5.00294	3.81977	0.303273	
3.92	5.64672	-3.17048	4.97443	3.84277	0.352569	
3.93	5.64602	-3.1855	4.97475	3.85677	0.402069	
3.94	5.64563	-3.21499	5.00208	3.85855	0.431015	
3.95	5.64565	-3.25087	5.05321	3.84331	0.421303	
3.96	5.64584	-3.28913	5.12344	3.81154	0.398434	
3.97	5.64616	-3.32646	5.20607	3.76655	0.372886	
3.98	5.64663	-3.35926	5.29185	3.71404	0.360806	
3.99	5.64744	-3.38354	5.36881	3.66217	0.365251	
4	5.64821	-3.3958	5.42303	3.62098	0.380313	
4.01	5.64886	-3.39276	5.44074	3.60089	0.395945	
4.02	5.64938	-3.37251	5.41134	3.61055	0.418761	
4.03	5.64949	-3.33639	5.33081	3.65506	0.422194	
4.04	5.64876	-3.28839	5.20395	3.7332	0.413629	
4.05	5.64768	-3.23152	5.04419	3.83501	0.403906	
4.06	5.64663	-3.16907	4.87052	3.94517	0.396765	
4.07	5.64575	-3.1057	4.70288	4.04858	0.391925	
4.08	5.64524	-3.04603	4.55798	4.13328	0.389943	
4.09	5.64497	-2.99402	4.44726	4.19174	0.398575	
4.1	5.64571	-2.95165	4.37671	4.22066	0.418932	
4.11	5.64664	-2.92148	4.3478	4.22032	0.465168	
4.12	5.64828	-2.90442	4.35883	4.19387	0.489093	
4.13	5.64902	-2.90403	4.40596	4.14709	0.500332	
4.14	5.64891	-2.91947	4.48414	4.08424	0.50451	
4.15	5.64887	-2.94552	4.58764	4.00674	0.490152	
4.16	5.64881	-2.97859	4.71037	3.91703	0.474816	
4.17	5.64953	-3.01527	4.84625	3.81855	0.458824	
4.18	5.64991	-3.05407	4.98961	3.71436	0.448301	
4.19	5.65	-3.09255	5.13535	3.6072	0.424749	
4.2	5.65015	-3.12849	5.27865	3.49999	0.39891	
4.21	5.65023	-3.16052	5.41439	3.39637	0.369665	
4.22	5.65067	-3.18721	5.53636	3.30151	0.34521	
4.23	5.65157	-3.2087	5.63701	3.22327	0.322002	
4.24	5.65161	-3.22742	5.70822	3.1708	0.294794	
4.25	5.65161	-3.24045	5.74333	3.14873	0.267272	
4.26	5.65156	-3.24496	5.73933	3.15719	0.251067	
4.27	5.65105	-3.242	5.69821	3.19484	0.24664	
4.28	5.65098	-3.2325	5.62698	3.2565	0.248927	
4.29	5.6505	-3.21915	5.53627	3.33338	0.251396	
4.3	5.64978	-3.20392	5.43774	3.41595	0.255651	
4.31	5.6498	-3.18802	5.3418	3.49602	0.271992	
4.32	5.64967	-3.17427	5.25606	3.56787	0.294056	
4.33	5.64968	-3.16379	5.1851	3.62837	0.323854	
4.34	5.64973	-3.15765	5.13087	3.67652	0.349983	
4.35	5.64983	-3.15635	5.09352	3.71266	0.368916	
4.36	5.64955	-3.16026	5.07226	3.73755	0.343564	
4.37	5.64954	-3.16813	5.06606	3.75161	0.285741	
4.38	5.64952	-3.17932	5.07404	3.75479	0.194976	
4.39	5.649	-3.19321	5.09543	3.74678	0.0831453	
4.4	5.64931	-3.20742	5.12922	3.72751	0.0429253	
4.41	5.649	-3.22222	5.17347	3.69774	0.173542	
4.42	5.6492	-3.23522	5.22485	3.65957	0.269041	
4.43	5.64964	-3.24537	5.27823	3.61678	0.260021	
4.44	5.65006	-3.25168	5.32708	3.57466	0.189804	
4.45	5.65065	-3.25304	5.36415	3.53954	0.0890602	
4.46	5.6507	-3.24972	5.38284	3.51758	0.014627	
4.47	5.65059	-3.24136	5.37837	3.51358	0.11729	
4.48	5.65057	-3.22804	5.34869	3.52992	0.198146	
